DUPLICATE FILE NAMES REPORT
Generated: 2025-12-25 13:35:16
Root Folder: C:\MyData\OLD DOK
===============================================

SUMMARY
===============================================
Total files scanned: 17027
Unique file names: 7385
Duplicate file names: 3699
Total files with duplicate names: 13341
Disk space occupied by duplicates: 587.03 MB
(This is the space you would free by keeping only one copy of each duplicate file)

===============================================
DUPLICATE FILES (Ordered by Total Size Descending)
===============================================
FileName                                                                         Occurrences  TotalSizeMB     TotalSizeGB    

File Name: SpearmansCorrelation.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\correlation\class-use\SpearmansCorrelation.html (6.21 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\stat\correlation\SpearmansCorrelation.html (24.31 KB)

File Name: SphericalCoordinates.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\geometry\euclidean\threed\class-use\SphericalCoordinates.html (6.35 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\geometry\euclidean\threed\SphericalCoordinates.html (21.92 KB)

File Name: SpiderWebPlot.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\SpiderWebPlot.java (54.88 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\plot\SpiderWebPlot.java (54.88 KB)

File Name: SpiderWebPlotTests.java
  Occurrences: 2
  Locations:
    - 3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\junit\SpiderWebPlotTests.java (13.58 KB)
    - PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\tests\org\jfree\chart\plot\junit\SpiderWebPlotTests.java (13.58 KB)

File Name: SplineInterpolator.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\interpolation\class-use\SplineInterpolator.html (6.25 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\interpolation\SplineInterpolator.html (17.35 KB)

File Name: SPLstyle.css
  Occurrences: 4
  Locations:
    - my documents\אלגברה_files\main_data\SPLstyle.css (5.57 KB)
    - my documents\בדידה_files\main_data\SPLstyle.css (5.57 KB)
    - my documents\חדוא_files\main_data\SPLstyle.css (5.57 KB)
    - my documents\שרות מידע אישי - אוניברסיטת בן-גוריון בנגב_files\redirect_data\SPLstyle.css (5.86 KB)

File Name: Sqrt.html
  Occurrences: 2
  Locations:
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\function\class-use\Sqrt.html (6.06 KB)
    - PROJECT\commons-math3-3.2-bin\commons-math3-3.2\docs\apidocs\org\apache\commons\math3\analysis\function\Sqrt.html (17.95 KB)

File Name: src_11-1-2013_22-41.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_11-1-2013_22-41.rar (57.52 KB)
    - DOK\workspace\RiffMaker\BUs\src_11-1-2013_22-41.rar (57.52 KB)

File Name: src_12-1-2013_12-21.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_12-1-2013_12-21.rar (57.97 KB)
    - DOK\workspace\RiffMaker\BUs\src_12-1-2013_12-21.rar (57.97 KB)

File Name: src_12-1-2013_17-22.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_12-1-2013_17-22.rar (59.51 KB)
    - DOK\workspace\RiffMaker\BUs\src_12-1-2013_17-22.rar (59.51 KB)

File Name: src_12-1-2013_18-01.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_12-1-2013_18-01.rar (60.23 KB)
    - DOK\workspace\RiffMaker\BUs\src_12-1-2013_18-01.rar (60.23 KB)

File Name: src_12-1-2013_18-47.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_12-1-2013_18-47.rar (61.05 KB)
    - DOK\workspace\RiffMaker\BUs\src_12-1-2013_18-47.rar (61.05 KB)

File Name: src_13-11-2012_22-54 [new scaler].rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_13-11-2012_22-54 [new scaler].rar (50.38 KB)
    - DOK\workspace\RiffMaker\BUs\src_13-11-2012_22-54 [new scaler].rar (50.38 KB)

File Name: src_13-1-2013_23-39.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_13-1-2013_23-39.rar (61.19 KB)
    - DOK\workspace\RiffMaker\BUs\src_13-1-2013_23-39.rar (61.19 KB)

File Name: src_13-6-2013_15-30.rar
  Occurrences: 8
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)
    - 3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)
    - 3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)
    - DataCorruption_a\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)
    - DataCorruption_Bash\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)
    - DataCorruption_bs_3-9-2013\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)
    - PROJECT\DataCorruption\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)
    - PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\13-6-2013\src_13-6-2013_15-30.rar (70.25 KB)

File Name: src_13-6-2013_19-21.rar
  Occurrences: 9
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)
    - 3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)
    - 3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)
    - DataCorruption_a\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)
    - DataCorruption_a\src_13-6-2013_19-21.rar (70.65 KB)
    - DataCorruption_Bash\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)
    - DataCorruption_bs_3-9-2013\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)
    - PROJECT\DataCorruption\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)
    - PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\13-6-2013\19-22\src_13-6-2013_19-21.rar (70.65 KB)

File Name: src_13-9-2012_13-53.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_13-9-2012_13-53.rar (27.34 KB)
    - DOK\RiffMaker\src_13-9-2012_13-53.rar (27.34 KB)
    - DOK\workspace\RiffMaker\BUs\src_13-9-2012_13-53.rar (27.34 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_13-9-2012_13-53.rar (27.34 KB)
    - DOK\workspace\RiffMaker_o\src_13-9-2012_13-53.rar (27.34 KB)

File Name: src_14-11-2012_00-05.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_14-11-2012_00-05.rar (50.78 KB)
    - DOK\workspace\RiffMaker\BUs\src_14-11-2012_00-05.rar (50.78 KB)

File Name: src_14-11-2012_12-24.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_14-11-2012_12-24.rar (51.48 KB)
    - DOK\workspace\RiffMaker\BUs\src_14-11-2012_12-24.rar (51.48 KB)

File Name: src_14-11-2012_16-43.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_14-11-2012_16-43.rar (51.84 KB)
    - DOK\workspace\RiffMaker\BUs\src_14-11-2012_16-43.rar (51.84 KB)

File Name: src_14-11-2012_18-01.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_14-11-2012_18-01.rar (51.86 KB)
    - DOK\workspace\RiffMaker\BUs\src_14-11-2012_18-01.rar (51.86 KB)

File Name: src_14-11-2012_2-15.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_14-11-2012_2-15.rar (50.78 KB)
    - DOK\workspace\RiffMaker\BUs\src_14-11-2012_2-15.rar (50.78 KB)

File Name: src_14-1-2013_10-39.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_14-1-2013_10-39.rar (62.03 KB)
    - DOK\workspace\RiffMaker\BUs\src_14-1-2013_10-39.rar (62.03 KB)

File Name: src_14-1-2013_12-55.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_14-1-2013_12-55.rar (62.38 KB)
    - DOK\workspace\RiffMaker\BUs\src_14-1-2013_12-55.rar (62.38 KB)

File Name: src_14-6-2013_13-55.rar
  Occurrences: 9
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)
    - 3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)
    - 3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)
    - DataCorruption_a\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)
    - DataCorruption_a\src_14-6-2013_13-55.rar (70.15 KB)
    - DataCorruption_Bash\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)
    - DataCorruption_bs_3-9-2013\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)
    - PROJECT\DataCorruption\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)
    - PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\14-6-2013\13-33\src_14-6-2013_13-55.rar (70.15 KB)

File Name: src_14-6-2013_3-49.rar
  Occurrences: 9
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)
    - 3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)
    - 3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)
    - DataCorruption_a\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)
    - DataCorruption_a\src_14-6-2013_3-49.rar (71.11 KB)
    - DataCorruption_Bash\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)
    - DataCorruption_bs_3-9-2013\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)
    - PROJECT\DataCorruption\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)
    - PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\14-6-2013\3-08\src_14-6-2013_3-49.rar (71.11 KB)

File Name: src_15-11-2012_11-06.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_15-11-2012_11-06.rar (52.62 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-11-2012_11-06.rar (52.62 KB)

File Name: src_15-11-2012_11-18.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_15-11-2012_11-18.rar (52.66 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-11-2012_11-18.rar (52.66 KB)

File Name: src_15-11-2012_2-36.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_15-11-2012_2-36.rar (52.41 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-11-2012_2-36.rar (52.41 KB)

File Name: src_15-11-2012_3-22.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_15-11-2012_3-22.rar (52.5 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-11-2012_3-22.rar (52.5 KB)

File Name: src_15-11-2012_3-28.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_15-11-2012_3-28.rar (52.56 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-11-2012_3-28.rar (52.56 KB)

File Name: src_15-11-2012_4-09.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_15-11-2012_4-09.rar (52.58 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-11-2012_4-09.rar (52.58 KB)

File Name: src_15-9-2012_01-18.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_15-9-2012_01-18.rar (27.81 KB)
    - DOK\RiffMaker\src_15-9-2012_01-18.rar (27.81 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-9-2012_01-18.rar (27.81 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_15-9-2012_01-18.rar (27.81 KB)
    - DOK\workspace\RiffMaker_o\src_15-9-2012_01-18.rar (27.81 KB)

File Name: src_15-9-2012_19-52.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_15-9-2012_19-52.rar (29.68 KB)
    - DOK\RiffMaker\src_15-9-2012_19-52.rar (29.68 KB)
    - DOK\workspace\RiffMaker\BUs\src_15-9-2012_19-52.rar (29.68 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_15-9-2012_19-52.rar (29.68 KB)
    - DOK\workspace\RiffMaker_o\src_15-9-2012_19-52.rar (29.68 KB)

File Name: src_16-9-2012_1-23.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_16-9-2012_1-23.rar (30.31 KB)
    - DOK\RiffMaker\src_16-9-2012_1-23.rar (30.31 KB)
    - DOK\workspace\RiffMaker\BUs\src_16-9-2012_1-23.rar (30.31 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_16-9-2012_1-23.rar (30.31 KB)
    - DOK\workspace\RiffMaker_o\src_16-9-2012_1-23.rar (30.31 KB)

File Name: src_16-9-2012_4-04.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_16-9-2012_4-04.rar (30.35 KB)
    - DOK\RiffMaker\src_16-9-2012_4-04.rar (30.35 KB)
    - DOK\workspace\RiffMaker\BUs\src_16-9-2012_4-04.rar (30.35 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_16-9-2012_4-04.rar (30.35 KB)
    - DOK\workspace\RiffMaker_o\src_16-9-2012_4-04.rar (30.35 KB)

File Name: src_17-11-2012_18-50.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_17-11-2012_18-50.rar (53.31 KB)
    - DOK\workspace\RiffMaker\BUs\src_17-11-2012_18-50.rar (53.31 KB)

File Name: src_17-11-2012_23-58.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_17-11-2012_23-58.rar (54.5 KB)
    - DOK\workspace\RiffMaker\BUs\src_17-11-2012_23-58.rar (54.5 KB)

File Name: src_17-1-2013_22-31.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_17-1-2013_22-31.rar (63.06 KB)
    - DOK\workspace\RiffMaker\BUs\src_17-1-2013_22-31.rar (63.06 KB)

File Name: src_17-8-2012_19-24.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_17-8-2012_19-24.rar (20.39 KB)
    - DOK\RiffMaker\src_17-8-2012_19-24.rar (20.39 KB)
    - DOK\workspace\RiffMaker\BUs\src_17-8-2012_19-24.rar (20.39 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_17-8-2012_19-24.rar (20.39 KB)
    - DOK\workspace\RiffMaker_o\src_17-8-2012_19-24.rar (20.39 KB)

File Name: src_17-8-2012_20-28.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_17-8-2012_20-28.rar (20.43 KB)
    - DOK\RiffMaker\src_17-8-2012_20-28.rar (20.43 KB)
    - DOK\workspace\RiffMaker\BUs\src_17-8-2012_20-28.rar (20.43 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_17-8-2012_20-28.rar (20.43 KB)
    - DOK\workspace\RiffMaker_o\src_17-8-2012_20-28.rar (20.43 KB)

File Name: src_18-11-2012_13-37.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_18-11-2012_13-37.rar (51.52 KB)
    - DOK\workspace\RiffMaker\BUs\src_18-11-2012_13-37.rar (51.52 KB)

File Name: src_18-11-2012_19-01.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_18-11-2012_19-01.rar (51.6 KB)
    - DOK\workspace\RiffMaker\BUs\src_18-11-2012_19-01.rar (51.6 KB)

File Name: src_18-11-2012_20-49.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_18-11-2012_20-49.rar (52.06 KB)
    - DOK\workspace\RiffMaker\BUs\src_18-11-2012_20-49.rar (52.06 KB)

File Name: src_18-11-2012_3-11.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_18-11-2012_3-11.rar (54.72 KB)
    - DOK\workspace\RiffMaker\BUs\src_18-11-2012_3-11.rar (54.72 KB)

File Name: src_18-1-2012_3-22.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_18-1-2012_3-22.rar (63.53 KB)
    - DOK\workspace\RiffMaker\BUs\src_18-1-2012_3-22.rar (63.53 KB)

File Name: src_18-1-2013_3-49.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_18-1-2013_3-49.rar (63.53 KB)
    - DOK\workspace\RiffMaker\BUs\src_18-1-2013_3-49.rar (63.53 KB)

File Name: src_18-1-2013_5-02.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_18-1-2013_5-02.rar (64.04 KB)
    - DOK\workspace\RiffMaker\BUs\src_18-1-2013_5-02.rar (64.04 KB)

File Name: src_19-10-2012_10-34.rar
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\BUs\src_19-10-2012_10-34.rar (40.65 KB)
    - DOK\workspace\RiffMaker\BUs\src_19-10-2012_10-34.rar (40.65 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_19-10-2012_10-34.rar (40.65 KB)

File Name: src_19-11-2012_02-40.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_19-11-2012_02-40.rar (52.32 KB)
    - DOK\workspace\RiffMaker\BUs\src_19-11-2012_02-40.rar (52.32 KB)

File Name: src_19-11-2012_04-04.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_19-11-2012_04-04.rar (51.21 KB)
    - DOK\workspace\RiffMaker\BUs\src_19-11-2012_04-04.rar (51.21 KB)

File Name: src_19-6-2013_19-50.rar
  Occurrences: 8
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\10000 iters\src_19-6-2013_19-50.rar (73.48 KB)
    - 3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\10000 iters\src_19-6-2013_19-50.rar (73.48 KB)
    - 3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\10000 iters\src_19-6-2013_19-50.rar (73.48 KB)
    - DataCorruption_a\Short Tests\19-6-2013\10000 iters\src_19-6-2013_19-50.rar (73.48 KB)
    - DataCorruption_a\src_19-6-2013_19-50.rar (73.48 KB)
    - DataCorruption_Bash\Short Tests\19-6-2013\10000 iters\src_19-6-2013_19-50.rar (73.48 KB)
    - DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\10000 iters\src_19-6-2013_19-50.rar (73.48 KB)
    - PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\10000 iters\src_19-6-2013_19-50.rar (73.48 KB)

File Name: src_20-6-2013_0-37.rar
  Occurrences: 8
  Locations:
    - 27-6-2013\DataCorruption_27-6-2013_4-18\Short Tests\19-6-2013\100000 iters\src_20-6-2013_0-37.rar (73.51 KB)
    - 3-7-2013\DC_3-7-2013_13-31\DataCorruption\Short Tests\19-6-2013\100000 iters\src_20-6-2013_0-37.rar (73.51 KB)
    - 3-7-2013\DC_3-7-2013_18-28\DataCorruption\Short Tests\19-6-2013\100000 iters\src_20-6-2013_0-37.rar (73.51 KB)
    - DataCorruption_a\Short Tests\19-6-2013\100000 iters\src_20-6-2013_0-37.rar (73.51 KB)
    - DataCorruption_a\src_20-6-2013_0-37.rar (73.51 KB)
    - DataCorruption_Bash\Short Tests\19-6-2013\100000 iters\src_20-6-2013_0-37.rar (73.51 KB)
    - DataCorruption_bs_3-9-2013\Short Tests\19-6-2013\100000 iters\src_20-6-2013_0-37.rar (73.51 KB)
    - PROJECT\DataCorruption_12-7-2013\DataCorruption\Short Tests\19-6-2013\100000 iters\src_20-6-2013_0-37.rar (73.51 KB)

File Name: src_20-8-2012_04-24.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_20-8-2012_04-24.rar (21.99 KB)
    - DOK\RiffMaker\src_20-8-2012_04-24.rar (21.99 KB)
    - DOK\workspace\RiffMaker\BUs\src_20-8-2012_04-24.rar (21.99 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_20-8-2012_04-24.rar (21.99 KB)
    - DOK\workspace\RiffMaker_o\src_20-8-2012_04-24.rar (21.99 KB)

File Name: src_21-10-2012_18-13.rar
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\BUs\src_21-10-2012_18-13.rar (40.53 KB)
    - DOK\workspace\RiffMaker\BUs\src_21-10-2012_18-13.rar (40.53 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_21-10-2012_18-13.rar (40.53 KB)

File Name: src_21-10-2012_23-41.rar
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\BUs\src_21-10-2012_23-41.rar (39.46 KB)
    - DOK\workspace\RiffMaker\BUs\src_21-10-2012_23-41.rar (39.46 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_21-10-2012_23-41.rar (39.46 KB)

File Name: src_21-11-2012_13-1.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_21-11-2012_13-1.rar (53.87 KB)
    - DOK\workspace\RiffMaker\BUs\src_21-11-2012_13-1.rar (53.87 KB)

File Name: src_21-11-2012_3-37.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_21-11-2012_3-37.rar (53.64 KB)
    - DOK\workspace\RiffMaker\BUs\src_21-11-2012_3-37.rar (53.64 KB)

File Name: src_2-11-2012_12-38.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_2-11-2012_12-38.rar (46.68 KB)
    - DOK\workspace\RiffMaker\BUs\src_2-11-2012_12-38.rar (46.68 KB)

File Name: src_2-11-2012_15-03.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_2-11-2012_15-03.rar (46.84 KB)
    - DOK\workspace\RiffMaker\BUs\src_2-11-2012_15-03.rar (46.84 KB)

File Name: src_2-11-2012_3-02.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_2-11-2012_3-02.rar (46.32 KB)
    - DOK\workspace\RiffMaker\BUs\src_2-11-2012_3-02.rar (46.32 KB)

File Name: src_219-2012_12-17.rar
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\BUs\src_219-2012_12-17.rar (37.42 KB)
    - DOK\workspace\RiffMaker\BUs\src_219-2012_12-17.rar (37.42 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_219-2012_12-17.rar (37.42 KB)
    - DOK\workspace\RiffMaker_o\src_219-2012_12-17.rar (37.42 KB)

File Name: src_21-9-2012_13-59 (redirecting output).rar
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\BUs\src_21-9-2012_13-59 (redirecting output).rar (37.94 KB)
    - DOK\workspace\RiffMaker\BUs\src_21-9-2012_13-59 (redirecting output).rar (37.94 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_21-9-2012_13-59 (redirecting output).rar (37.94 KB)
    - DOK\workspace\RiffMaker_o\src_21-9-2012_13-59 (redirecting output).rar (37.94 KB)

File Name: src_22-11-2012_12-47.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_22-11-2012_12-47.rar (54.76 KB)
    - DOK\workspace\RiffMaker\BUs\src_22-11-2012_12-47.rar (54.76 KB)

File Name: src_22-8-2012_04-45.rar
  Occurrences: 5
  Locations:
    - DOK\RiffMaker\BUs\src_22-8-2012_04-45.rar (22.95 KB)
    - DOK\RiffMaker\src_22-8-2012_04-45.rar (22.95 KB)
    - DOK\workspace\RiffMaker\BUs\src_22-8-2012_04-45.rar (22.95 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_22-8-2012_04-45.rar (22.95 KB)
    - DOK\workspace\RiffMaker_o\src_22-8-2012_04-45.rar (22.95 KB)

File Name: src_23-9-2012_12-24.rar
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\BUs\src_23-9-2012_12-24.rar (38.31 KB)
    - DOK\workspace\RiffMaker\BUs\src_23-9-2012_12-24.rar (38.31 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_23-9-2012_12-24.rar (38.31 KB)
    - DOK\workspace\RiffMaker_o\src_23-9-2012_12-24.rar (38.31 KB)

File Name: src_23-9-2012_13-07.rar
  Occurrences: 4
  Locations:
    - DOK\RiffMaker\BUs\src_23-9-2012_13-07.rar (38.37 KB)
    - DOK\workspace\RiffMaker\BUs\src_23-9-2012_13-07.rar (38.37 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_23-9-2012_13-07.rar (38.37 KB)
    - DOK\workspace\RiffMaker_o\src_23-9-2012_13-07.rar (38.37 KB)

File Name: src_24-10-2012_18-43.rar
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\BUs\src_24-10-2012_18-43.rar (42.76 KB)
    - DOK\workspace\RiffMaker\BUs\src_24-10-2012_18-43.rar (42.76 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_24-10-2012_18-43.rar (42.76 KB)

File Name: src_24-10-2012_2-54.rar
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\BUs\src_24-10-2012_2-54.rar (39.79 KB)
    - DOK\workspace\RiffMaker\BUs\src_24-10-2012_2-54.rar (39.79 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_24-10-2012_2-54.rar (39.79 KB)

File Name: src_24-10-2012_3-34_(new packages).rar
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\BUs\src_24-10-2012_3-34_(new packages).rar (40.62 KB)
    - DOK\workspace\RiffMaker\BUs\src_24-10-2012_3-34_(new packages).rar (40.62 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_24-10-2012_3-34_(new packages).rar (40.62 KB)

File Name: src_24-10-2012_3-41.rar
  Occurrences: 3
  Locations:
    - DOK\RiffMaker\BUs\src_24-10-2012_3-41.rar (40.54 KB)
    - DOK\workspace\RiffMaker\BUs\src_24-10-2012_3-41.rar (40.54 KB)
    - DOK\workspace\RiffMaker_o\BUs\src_24-10-2012_3-41.rar (40.54 KB)

File Name: src_25-11-2012_15-09.rar
  Occurrences: 2
  Locations:
    - DOK\RiffMaker\BUs\src_25-11-2012_15-09.rar (52.28 KB)
